purchase_date,selling_date,purchase_price,selling_price
2022-07-29,2022-08-02,100,97.76342244598234
2022-08-01,2022-08-02,100,102.5998687171793
2022-07-29,2022-08-02,100,98.21619638653664
2022-08-01,2022-08-02,100,112.8604574080212
2022-08-01,2022-08-02,100,104.82062780269057
2022-08-01,2022-08-02,100,102.60296747732957
2022-07-29,2022-08-02,100,104.82969904487295
2022-07-29,2022-08-02,100,96.90865520719946
2022-08-01,2022-08-02,100,98.26184162991542
2022-08-01,2022-08-02,100,98.96423925886944
2022-08-01,2022-08-02,100,98.636204264338
2022-08-01,2022-08-02,100,98.96704685081185
2022-08-01,2022-08-02,100,98.4731502607562
2022-08-01,2022-08-02,100,98.9835018373603
2022-08-01,2022-08-02,100,103.0821312075554
2022-07-29,2022-08-02,100,98.4286403274372
2022-07-28,2022-08-02,100,104.11190201486069
2022-07-29,2022-08-02,100,98.5612602196036
2022-07-29,2022-08-02,100,97.8971822989811
2022-08-01,2022-08-02,100,96.57538297746497
2022-07-29,2022-08-02,100,102.55921589980943
2022-08-01,2022-08-02,100,95.81401690755385
2022-07-29,2022-08-02,100,97.19890893831305
2022-08-01,2022-08-02,100,97.64259728447995
2022-07-29,2022-08-02,100,98.95964151158807
2022-07-29,2022-08-02,100,98.4608660360276
2022-08-01,2022-08-02,100,102.59351105600332
2022-07-27,2022-08-02,100,98.46314675981145
2022-07-27,2022-08-02,100,98.67915064370506
2022-07-28,2022-08-02,100,98.41807339863435
2022-07-27,2022-08-02,100,103.74094053368977
2022-07-28,2022-08-02,100,97.77657802748851
2022-07-28,2022-08-02,100,98.14570952638213
2022-07-28,2022-08-02,100,97.15499940975091
2022-08-01,2022-08-02,100,98.66740780831736
2022-08-01,2022-08-02,100,98.46454819949709
2022-07-28,2022-08-02,100,97.83731678983662
2022-07-27,2022-08-02,100,97.83324385376675
2022-08-01,2022-08-03,100,102.80396697103413
2022-08-02,2022-08-03,100,103.32000456986177
2022-07-29,2022-08-03,100,102.55808006667489
2022-08-02,2022-08-03,100,103.4067387751926
2022-08-01,2022-08-03,100,102.92821158690175
2022-08-02,2022-08-03,100,102.49632892804699
2022-08-02,2022-08-03,100,104.70588235294119
2022-07-29,2022-08-03,100,103.38643942200815
2022-08-01,2022-08-03,100,103.15848843767625
2022-08-02,2022-08-03,100,98.86539453326456
2022-07-28,2022-08-03,100,103.11100790864762
2022-07-29,2022-08-03,100,102.94593130254913
2022-08-01,2022-08-03,100,96.31027414318282
2022-08-01,2022-08-03,100,96.3944961687402
2022-08-02,2022-08-03,100,93.51810668514744
2022-08-01,2022-08-03,100,96.99032807975702
2022-08-02,2022-08-03,100,102.17289376937077
2022-08-01,2022-08-03,100,96.79113555155723
2022-08-01,2022-08-03,100,95.61226086179153
2022-08-01,2022-08-03,100,96.02523435509757
2022-08-01,2022-08-03,100,102.02968580792502
2022-08-02,2022-08-03,100,102.52676744601817
2022-07-28,2022-08-03,100,102.91248647533564
2022-08-02,2022-08-03,100,102.49898895866558
2022-07-28,2022-08-03,100,102.71104751863844
2022-08-02,2022-08-03,100,102.05781479666828
2022-08-02,2022-08-03,100,103.23865144677463
2022-07-28,2022-08-03,100,102.02107037505269
2022-08-02,2022-08-03,100,98.20691618044685
2022-07-29,2022-08-03,100,102.21861164141517
2022-08-01,2022-08-03,100,104.82879719051799
2022-07-29,2022-08-03,100,102.85909362464795
2022-08-02,2022-08-03,100,103.8252267106348
2022-07-29,2022-08-03,100,102.55842890514033
2022-08-02,2022-08-03,100,98.7914190754356
2022-07-28,2022-08-03,100,105.21437422552664
2022-08-02,2022-08-03,100,102.0894789919592
2022-08-02,2022-08-03,100,98.72666981500112
2022-07-28,2022-08-03,100,102.10406263157054
2022-08-02,2022-08-03,100,98.76352700470825
2022-07-28,2022-08-03,100,102.06567974572114
2022-08-03,2022-08-04,100,96.10315186246419
2022-08-03,2022-08-04,100,102.18606651376146
2022-08-03,2022-08-04,100,90.27701840714415
2022-08-03,2022-08-04,100,103.65153886280648
2022-08-02,2022-08-04,100,102.25171848170153
2022-08-02,2022-08-04,100,95.80682495703714
2022-08-03,2022-08-04,100,96.34147554353231
2022-08-03,2022-08-04,100,95.9382532437561
2022-08-03,2022-08-04,100,96.1024069844395
2022-08-03,2022-08-04,100,95.50216505581642
2022-08-03,2022-08-04,100,96.40108816898625
2022-08-03,2022-08-04,100,97.2836580943716
2022-08-02,2022-08-04,100,93.2730523056296
2022-08-03,2022-08-04,100,89.1084190903619
2022-08-03,2022-08-04,100,98.42311054793186
2022-07-28,2022-08-04,100,102.61880636518693
2022-07-21,2022-08-04,100,98.29149507296559
2022-07-21,2022-08-04,100,104.74135590246591
2022-07-26,2022-08-04,100,103.05904671567465
2022-07-29,2022-08-04,100,98.72142186706162
2022-07-28,2022-08-04,100,104.06731620903456
2022-08-03,2022-08-04,100,102.60831763512535
2022-08-02,2022-08-04,100,104.49360425709877
2022-08-03,2022-08-04,100,105.9333265368539
2022-07-28,2022-08-04,100,102.28189828535139
2022-08-02,2022-08-04,100,98.91362848087388
2022-08-03,2022-08-04,100,102.2041325173597
2022-08-03,2022-08-04,100,102.19776905903039
2022-08-02,2022-08-04,100,98.74518259801857
2022-08-01,2022-08-04,100,97.88731511395125
2022-07-28,2022-08-04,100,105.52731081175806
2022-07-27,2022-08-04,100,81.92364066095135
2022-08-01,2022-08-04,100,102.40303541315348
2022-08-02,2022-08-04,100,98.4213432732795
2022-07-28,2022-08-04,100,103.96909490265986
2022-07-28,2022-08-04,100,102.01263900964146
2022-07-28,2022-08-04,100,96.58129034980378
2022-07-28,2022-08-04,100,98.93381054562052
2022-08-03,2022-08-05,100,102.3884293865275
2022-08-03,2022-08-05,100,98.6642194350974
2022-07-29,2022-08-05,100,102.33726713633631
2022-08-04,2022-08-05,100,140.0715563506261
2022-08-02,2022-08-05,100,98.39850738639268
2022-08-04,2022-08-05,100,98.75850459423442
2022-08-04,2022-08-05,100,98.2301627243751
2022-08-04,2022-08-05,100,107.2021059694944
2022-08-04,2022-08-05,100,104.22479998574508
2022-08-04,2022-08-05,100,103.96397606076884
2022-08-04,2022-08-05,100,102.49706450282076
2022-08-04,2022-08-05,100,103.48755615306425
2022-08-04,2022-08-05,100,103.30439213242136
2022-08-04,2022-08-05,100,102.70426544500289
2022-08-03,2022-08-05,100,97.73376232884837
2022-08-01,2022-08-05,100,98.44533456284942
2022-08-04,2022-08-05,100,96.55415901708798
2022-08-04,2022-08-05,100,98.46020594745454
2022-08-03,2022-08-05,100,102.09403118669617
2022-08-02,2022-08-05,100,103.87515434463242
2022-08-04,2022-08-05,100,97.45752591663081
2022-08-04,2022-08-05,100,95.07420716840397
2022-08-02,2022-08-05,100,102.02916160388821
2022-08-04,2022-08-05,100,105.30427289865149
2022-08-04,2022-08-05,100,98.10911542473349
2022-08-04,2022-08-05,100,98.32494495124253
2022-08-02,2022-08-08,100,98.0393135102774
2022-08-03,2022-08-08,100,98.32641021010173
2022-08-05,2022-08-08,100,98.89314601958282
2022-08-03,2022-08-08,100,102.24719101123596
2022-08-01,2022-08-08,100,102.65157123292741
2022-08-04,2022-08-08,100,103.4420106995054
2022-08-05,2022-08-08,100,98.8984715225002
2022-08-04,2022-08-08,100,102.94923211052243
2022-08-02,2022-08-08,100,98.94715029210403
2022-08-04,2022-08-08,100,104.95069076852117
2022-08-03,2022-08-08,100,97.83914392371827
2022-08-05,2022-08-08,100,98.12465763212421
2022-08-04,2022-08-08,100,103.1333156503213
2022-08-01,2022-08-08,100,102.40970776474599
2022-08-05,2022-08-08,100,97.95788951570118
2022-08-04,2022-08-08,100,103.10822527437062
2022-08-03,2022-08-08,100,98.48356262283366
2022-08-05,2022-08-08,100,102.06230802983765
2022-08-03,2022-08-08,100,112.0603015075377
2022-08-03,2022-08-08,100,98.91765313272116
2022-08-05,2022-08-08,100,97.81057570129997
2022-08-05,2022-08-08,100,102.05513801857833
2022-08-04,2022-08-08,100,102.27499899238242
2022-08-03,2022-08-08,100,102.06122608763732
2022-08-04,2022-08-08,100,104.23586976013388
2022-08-03,2022-08-08,100,102.17244804744243
2022-08-05,2022-08-08,100,98.55495651162597
2022-08-03,2022-08-09,100,98.77182246247472
2022-08-05,2022-08-09,100,97.73640330035855
2022-08-08,2022-08-09,100,98.64920712667606
2022-08-05,2022-08-09,100,98.32575444398512
2022-08-05,2022-08-09,100,102.39320831094841
2022-08-08,2022-08-09,100,89.17348256564786
2022-08-08,2022-08-09,100,94.60539460539461
2022-08-05,2022-08-09,100,97.890625
2022-08-08,2022-08-09,100,97.02380952380952
2022-08-08,2022-08-09,100,98.80849594197893
2022-08-08,2022-08-09,100,97.198835757969
2022-08-03,2022-08-09,100,102.45145563834797
2022-08-05,2022-08-09,100,102.61317787047801
2022-08-05,2022-08-09,100,104.21893594841185
2022-08-04,2022-08-09,100,102.70167893601065
2022-08-08,2022-08-09,100,103.79785240633406
2022-08-04,2022-08-09,100,102.82582806854651
2022-08-08,2022-08-09,100,98.26938233708053
2022-08-05,2022-08-09,100,102.92928524806246
2022-08-05,2022-08-09,100,102.8647771460782
2022-08-01,2022-08-09,100,102.6672798344447
2022-08-03,2022-08-09,100,102.58375485154619
2022-08-01,2022-08-09,100,102.27700178996484
2022-08-03,2022-08-09,100,102.16805843489043
2022-08-05,2022-08-09,100,102.34117188515006
2022-08-02,2022-08-09,100,102.86009737601793
2022-08-08,2022-08-09,100,102.44875221954437
2022-08-08,2022-08-09,100,96.26028453799431
2022-08-08,2022-08-09,100,98.7273237930556
2022-08-04,2022-08-09,100,93.16038538794129
2022-08-08,2022-08-09,100,97.25302552705777
2022-07-22,2022-08-09,100,98.81862596262663
2022-08-03,2022-08-09,100,102.30038859153896
2022-08-03,2022-08-09,100,98.92582813250121
2022-08-03,2022-08-09,100,95.67155224136454
2022-08-03,2022-08-09,100,102.24291190271629
2022-08-08,2022-08-09,100,95.70077386070507
2022-08-02,2022-08-09,100,96.49619781190206
2022-08-03,2022-08-09,100,98.89053136871554
2022-08-08,2022-08-09,100,89.71101145989037
2022-08-08,2022-08-09,100,92.42296866553582
2022-08-03,2022-08-09,100,96.60403921321759
2022-08-08,2022-08-09,100,95.4731687818527
2022-08-05,2022-08-09,100,98.41727614609049
2022-08-04,2022-08-09,100,98.92183009778991
2022-08-04,2022-08-09,100,103.58346425286327
2022-08-08,2022-08-09,100,98.26475191015373
2022-08-05,2022-08-09,100,97.37402692095989
2022-08-02,2022-08-09,100,102.80273379588449
2022-07-28,2022-08-09,100,102.70759272231442
2022-07-29,2022-08-09,100,102.84086686539555
2022-08-09,2022-08-10,100,102.6323262397921
2022-07-29,2022-08-10,100,103.43792866941016
2022-08-09,2022-08-10,100,102.25193370165746
2022-07-29,2022-08-10,100,105.34579905563939
2022-07-29,2022-08-10,100,104.75755549394093
2022-08-09,2022-08-10,100,102.86945553920539
2022-08-09,2022-08-10,100,114.19261404779147
2022-08-09,2022-08-10,100,109.18690601900738
2022-08-05,2022-08-10,100,105.12839161129783
2022-08-09,2022-08-10,100,103.52608285569178
2022-08-09,2022-08-10,100,105.93382278990245
2022-08-09,2022-08-10,100,103.74868926948619
2022-08-09,2022-08-10,100,102.84261659593747
2022-08-08,2022-08-10,100,102.24892834028819
2022-07-25,2022-08-10,100,102.07621900016794
2022-08-09,2022-08-10,100,102.09668296059905
2022-08-01,2022-08-10,100,102.5696975454115
2022-08-04,2022-08-10,100,103.44889988351397
2022-08-09,2022-08-10,100,103.51206950138383
2022-08-09,2022-08-10,100,102.29209335255001
2022-08-09,2022-08-10,100,103.38275867905686
2022-08-09,2022-08-10,100,102.135149626353
2022-08-09,2022-08-10,100,102.55825457181804
2022-08-04,2022-08-10,100,102.3957755859819
2022-08-09,2022-08-10,100,105.21425892181387
2022-08-02,2022-08-10,100,103.3537866339414
2022-08-09,2022-08-10,100,105.17833650051162
2022-08-09,2022-08-10,100,102.87120016788825
2022-08-05,2022-08-10,100,102.1002561287962
2022-08-09,2022-08-10,100,102.18708974609648
2022-08-09,2022-08-10,100,102.52957233848954
2022-08-09,2022-08-10,100,112.945708654363
2022-08-09,2022-08-10,100,102.3809523809524
2022-08-09,2022-08-10,100,102.75349512578794
2022-08-02,2022-08-10,100,102.03408155288129
2022-08-09,2022-08-10,100,112.35767842266038
2022-08-09,2022-08-10,100,105.40789376822102
2022-08-03,2022-08-10,100,102.01316866395476
2022-08-09,2022-08-10,100,102.76416888325444
2022-07-28,2022-08-10,100,102.11179464012861
2022-08-09,2022-08-10,100,103.67385388319028
2022-08-09,2022-08-10,100,102.77328457228589
2022-08-08,2022-08-10,100,103.6241721821682
2022-08-09,2022-08-10,100,102.20596687392236
2022-08-05,2022-08-10,100,103.58654384763801
2022-08-08,2022-08-10,100,105.90574886845394
2022-08-04,2022-08-10,100,103.06531524491265
2022-08-09,2022-08-10,100,104.7376438416503
2022-08-02,2022-08-10,100,102.22074414710924
2022-08-04,2022-08-10,100,102.55249073692877
2022-08-08,2022-08-10,100,103.5264975889075
2022-08-02,2022-08-10,100,104.31487469684721
2022-08-08,2022-08-10,100,102.3458012854283
2022-07-28,2022-08-10,100,102.0530086322558
2022-08-03,2022-08-11,100,102.39115445232466
2022-08-10,2022-08-11,100,104.44378341068389
2022-08-10,2022-08-11,100,103.98505371321811
2022-08-10,2022-08-11,100,98.52866046796771
2022-08-10,2022-08-11,100,105.96068484464172
2022-08-10,2022-08-11,100,98.56331908332749
2022-08-10,2022-08-11,100,103.13301053830817
2022-08-10,2022-08-11,100,102.33302450939105
2022-08-10,2022-08-11,100,102.43273009273437
2022-08-05,2022-08-11,100,106.10242286506684
2022-08-09,2022-08-11,100,106.61607284177907
2022-08-09,2022-08-11,100,109.18012006706192
2022-08-09,2022-08-11,100,104.26575067898082
2022-08-09,2022-08-11,100,106.73505704524568
2022-08-09,2022-08-11,100,102.70890995818856
2022-08-10,2022-08-11,100,103.81907262315755
2022-08-09,2022-08-11,100,106.60949173621135
2022-08-09,2022-08-11,100,105.07808277384089
2022-08-09,2022-08-11,100,102.9787234042553
2022-08-10,2022-08-11,100,102.54430846056239
2022-08-10,2022-08-11,100,102.56752477872195
2022-08-10,2022-08-11,100,98.54729287875016
2022-08-10,2022-08-11,100,98.51638377601661
2022-08-10,2022-08-11,100,98.43737606091854
2022-08-10,2022-08-11,100,102.76437033786749
2022-08-10,2022-08-11,100,85.1705388037568
2022-08-08,2022-08-11,100,102.25231505884993
2022-08-10,2022-08-11,100,102.25745481097238
2022-08-09,2022-08-11,100,102.62255322913903
2022-08-10,2022-08-11,100,102.46835271685109
2022-08-01,2022-08-11,100,98.84268678205889
2022-08-10,2022-08-11,100,98.39404512155447
2022-08-10,2022-08-11,100,98.8358089120835
2022-08-04,2022-08-11,100,103.53104273768028
2022-08-10,2022-08-12,100,103.33484622533446
2022-08-11,2022-08-12,100,103.92978256533014
2022-08-10,2022-08-12,100,103.67504835589942
2022-08-10,2022-08-12,100,104.80755451674911
2022-08-11,2022-08-12,100,102.06911262798637
2022-08-11,2022-08-12,100,102.57755684433398
2022-08-11,2022-08-12,100,102.47736625514403
2022-08-09,2022-08-12,100,103.96397389448812
2022-07-29,2022-08-12,100,104.6272311823697
2022-08-11,2022-08-12,100,102.88767114559025
2022-08-11,2022-08-12,100,102.3819103155
2022-08-11,2022-08-12,100,102.30535015224011
2022-08-09,2022-08-12,100,102.74677994345267
2022-08-10,2022-08-12,100,102.94395195882184
2022-08-10,2022-08-12,100,102.09304050129153
2022-08-10,2022-08-12,100,103.75941453139382
2022-08-09,2022-08-12,100,102.56154072896031
2022-08-09,2022-08-12,100,108.41411191342208
2022-08-11,2022-08-12,100,104.34327155519742
2022-08-09,2022-08-12,100,102.79404991798842
2022-08-10,2022-08-12,100,104.45612160076001
2022-08-10,2022-08-12,100,103.51692276593731
2022-08-04,2022-08-12,100,102.78226307291018
2022-08-09,2022-08-12,100,103.58112995258378
2022-08-11,2022-08-12,100,105.39756239117817
2022-08-10,2022-08-12,100,105.07428702631856
2022-08-10,2022-08-12,100,102.38717004190951
2022-08-04,2022-08-12,100,103.16458356913027
2022-08-11,2022-08-12,100,102.47209620987377
2022-08-09,2022-08-12,100,102.27109753342305
2022-08-11,2022-08-12,100,105.97316322871649
2022-08-10,2022-08-12,100,103.46216119603844
2022-08-05,2022-08-12,100,104.07288317256163
2022-08-09,2022-08-12,100,103.41276994628114
2022-08-10,2022-08-12,100,102.07742440902892
2022-08-10,2022-08-12,100,102.1196599825632
2022-07-28,2022-08-12,100,102.34234314283006
2022-08-03,2022-08-12,100,103.39479349779769
2022-08-09,2022-08-12,100,103.19196023072283
2022-08-05,2022-08-12,100,102.15811480989272
2022-08-05,2022-08-12,100,102.68735503479165
2022-07-28,2022-08-12,100,103.17469494470623
2022-08-08,2022-08-15,100,102.16669776488614
2022-08-11,2022-08-15,100,102.96934750715508
2022-08-11,2022-08-15,100,102.1570050814062
2022-08-09,2022-08-15,100,103.2298409483311
2022-08-12,2022-08-15,100,97.88867562380038
2022-08-08,2022-08-15,100,103.03289808759301
2022-08-12,2022-08-15,100,97.63079960513326
2022-08-08,2022-08-15,100,102.42968070367627
2022-08-08,2022-08-15,100,102.93898108811364
2022-08-11,2022-08-15,100,98.89091585663591
2022-08-11,2022-08-15,100,98.60606486799027
2022-08-11,2022-08-15,100,98.61927501803943
2022-08-11,2022-08-15,100,98.84945349040794
2022-08-11,2022-08-15,100,98.79919815092728
2022-08-11,2022-08-15,100,98.23914276067251
2022-08-12,2022-08-15,100,97.27040135009076
2022-08-11,2022-08-15,100,96.35454865703016
2022-08-12,2022-08-15,100,98.51356997890883
2022-08-10,2022-08-15,100,102.48387814475957
2022-08-10,2022-08-15,100,103.19077666121368
2022-08-04,2022-08-15,100,102.33778186838471
2022-08-12,2022-08-15,100,102.5801093801956
2022-08-12,2022-08-15,100,97.22731805135496
2022-08-12,2022-08-15,100,92.37334801762114
2022-08-10,2022-08-15,100,102.33388018057934
2022-08-10,2022-08-15,100,102.8786496350365
2022-07-28,2022-08-15,100,102.64326496087968
2022-08-12,2022-08-15,100,98.19234869804923
2022-08-10,2022-08-15,100,102.51866372253016
2022-08-10,2022-08-15,100,103.19251780887353
2022-08-11,2022-08-15,100,103.15476143353625
2022-08-11,2022-08-15,100,102.94052254419618
2022-08-11,2022-08-15,100,102.0714865962632
2022-08-10,2022-08-15,100,103.06990994107255
2022-08-10,2022-08-15,100,102.17143251562193
2022-08-04,2022-08-15,100,102.9354634335236
2022-08-09,2022-08-16,100,104.50973242616311
2022-08-15,2022-08-16,100,107.03921568627453
2022-08-12,2022-08-16,100,104.38432835820895
2022-08-11,2022-08-16,100,105.63296051710755
2022-08-02,2022-08-16,100,102.39219507790247
2022-07-28,2022-08-16,100,103.196435092672
2022-08-10,2022-08-16,100,102.00189622661495
2022-08-12,2022-08-16,100,98.30088371651054
2022-08-10,2022-08-16,100,102.23507985366066
2022-08-15,2022-08-16,100,98.17114240207925
2022-08-15,2022-08-16,100,102.92755750107538
2022-08-15,2022-08-16,100,104.28726018041353
2022-08-15,2022-08-16,100,98.95743743575758
2022-08-15,2022-08-16,100,98.78012402597187
2022-08-11,2022-08-16,100,102.19777587954941
2022-08-15,2022-08-16,100,98.7678748088857
2022-08-11,2022-08-16,100,98.9173933099937
2022-08-12,2022-08-16,100,102.88825391922154
2022-08-11,2022-08-16,100,98.5055508112724
2022-08-12,2022-08-16,100,98.69956361195032
2022-08-15,2022-08-16,100,97.25782414307005
2022-08-12,2022-08-16,100,98.28736877566443
2022-08-11,2022-08-16,100,102.69702809615579
2022-08-12,2022-08-16,100,103.73296615078196
2022-08-12,2022-08-17,100,97.31448172007026
2022-08-15,2022-08-17,100,96.77059580916121
2022-08-16,2022-08-17,100,98.56434467604966
2022-08-15,2022-08-17,100,98.95442087097757
2022-08-16,2022-08-17,100,90.89576845576111
2022-08-16,2022-08-17,100,94.36997319034853
2022-08-12,2022-08-17,100,98.98989898989899
2022-08-15,2022-08-17,100,97.52734626344332
2022-08-12,2022-08-17,100,97.87968837844349
2022-08-16,2022-08-17,100,96.83345780433159
2022-08-15,2022-08-17,100,97.82611290842456
2022-08-10,2022-08-17,100,102.47862409736352
2022-08-16,2022-08-17,100,98.19313795064599
2022-08-12,2022-08-17,100,98.83057218432408
2022-08-16,2022-08-17,100,98.03008859515865
2022-08-15,2022-08-17,100,98.96807969975761
2022-08-10,2022-08-17,100,96.47336784684342
2022-08-10,2022-08-17,100,107.32370741437542
2022-08-10,2022-08-17,100,98.92320435451425
2022-08-16,2022-08-17,100,98.00345267582377
